ENSG_ID	GeneName	chrom	pLI	loeuf	zscore_mis	zscore_syn	Haploinsufficiency_Score	Haploinsufficiency_Description	Triplosensitivity_Score	Triplosensitivity_Description	FUSIL	DDD_HI_percentage	known_developmental_disorder_genes	RVIS	omim_class	DOMINO	pHI	SCoNeS	f_parameter	shet_det	shet_drift	GDI	ncRVIS	ncGERP
ENSG00000263201	DPEP2NB	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000141096	DPEP3	chr16	0.0	1.28	1.01	0.27	NA	NA	NA	NA	NA	NA	0.0	0.460117218	Background	0.14026525	0.113	0.804	0.646411243	0.0281	0.01914	929.8668	-0.508989649539389	-0.428390562
ENSG00000011332	DPF1	chr19	0.99	0.28	3.07	0.67	NA	NA	NA	NA	VP	56.28	0.0	-0.282608935	Background	0.91311505	NA	0.176	0.340588765	0.134372	0.114894	13.71775	NA	NA
ENSG00000133884	DPF2	chr11	1.0	0.16	2.9	-0.24	NA	NA	NA	NA	DL	10.25	1.0	-0.661730309	IEND	0.90305621	0.489	0.074	0.235453613	0.331402	0.298521	4.43065	-0.703358847098767	0.822960294
ENSG00000205683	DPF3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0	0.131531633	Background	0.8538479	NA	0.518	NA	0.061023	0.051678	136.59831	0.482531980062081	2.028892233
ENSG00000108963	DPH1	chr17	0.0	1.37	-0.18	-0.02	NA	NA	NA	NA	NA	NA	0.0	1.592670061	Essential	0.21132188	0.698	0.904	0.657520368	0.005468	0.004971	1069.64157	NA	-0.633065561
ENSG00000132768	DPH2	chr1	0.0	0.95	0.76	0.22	NA	NA	NA	NA	DL	59.35	0.0	-0.011414593	Background	0.12259044	0.162	0.954	0.515589599	0.029754	0.022263	48.08951	0.103530113093139	-0.438916102
ENSG00000154813	DPH3	chr3	0.07	1.52	-0.09	-0.05	NA	NA	NA	NA	NA	NA	0.0	0.2322379	Background	0.12877092	0.515	0.938	0.384558349	0.02575	0.021193	7.22072	0.36005399926896	-0.340928591
ENSG00000117543	DPH5	chr1	0.0	1.27	0.48	-0.36	NA	NA	NA	NA	NA	NA	0.0	-0.144561259	Background	0.08270586	0.596	0.936	0.371309064	0.004766	0.005311	87.8002	-0.461339229679375	-0.873461165
ENSG00000134146	DPH6	chr15	0.0	1.08	0.61	-0.08	NA	NA	NA	NA	NA	NA	0.0	0.483645982	Background	0.06755494	0.428	0.96	0.444958666	0.023252	0.015484	278.48188	-0.668492208553101	-0.40844357
ENSG00000148399	DPH7	chr9	0.0	1.22	0.0	-0.5	NA	NA	NA	NA	NA	NA	0.0	0.473039648	Background	0.06275388	NA	0.934	0.488259248	0.011658	0.008628	157.31543	NA	-0.935434237
ENSG00000000419	DPM1	chr20	0.0	0.87	0.38	-1.76	30.0	Gene associated with autosomal recessive phenotype	0.0	No evidence available	DL	19.24	1.0	-0.137342967	hOMIM AR	0.38194247	0.582	0.958	0.456395534	0.027706	0.019605	NA	-0.205839538576263	0.21128987
ENSG00000136908	DPM2	chr9	0.32	1.12	0.6	0.61	NA	NA	NA	NA	CL	56.84	0.0	0.312090883	Essential	0.06294746	0.07	0.76	0.473675404	0.150832	0.099809	14.63837	-0.913596803247975	-0.418840763
ENSG00000179085	DPM3	chr1	0.23	1.4	0.42	0.05	30.0	Gene associated with autosomal recessive phenotype	0.0	No evidence available	DL	53.99	1.0	-0.095547738	OMIM	0.15259043	0.102	0.794	0.391816022	0.034025	0.025752	4.45494	0.0321111243740965	-1.008126718
ENSG00000175497	DPP10	chr2	1.0	0.18	1.22	0.13	NA	NA	NA	NA	VP	4.84	0.0	0.167360344	Background	0.30071619	0.435	0.554	0.518488199	0.064014	0.051048	784.31527	NA	1.187050921
ENSG00000254986	DPP3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0	0.43472319	Background	0.11691584	NA	0.796	0.515543325	0.008164	0.005991	4443.48457	0.535184630786597	0.532559541
ENSG00000197635	DPP4	chr2	0.0	0.62	0.79	0.04	NA	NA	NA	NA	VN	8.9	0.0	-0.620549728	Background	0.07191722	0.39	0.968	0.445842016	NA	NA	165.27236	-0.569170405188216	1.129239509
ENSG00000130226	DPP6	chr7	0.34	0.38	2.24	-1.23	1.0	Little evidence for dosage pathogenicity	0.0	No evidence available	NA	NA	0.0	-0.125039381	IEND	0.81176095	0.219	0.2	0.300995829	0.032727	0.029615	1053.66513	NA	NA
ENSG00000176978	DPP7	chr9	0.0	1.6	-1.16	-0.22	NA	NA	NA	NA	NA	NA	0.0	1.283103787	Background	0.13121333	NA	0.868	0.508893096	0.002783	0.003968	352.55256	NA	NA
ENSG00000074603	DPP8	chr15	1.0	0.27	2.36	0.67	NA	NA	NA	NA	NA	NA	0.0	-0.499254854	Background	0.20864316	0.35	0.786	0.293922721	0.044148	0.042425	73.66646	0.13660280694744	0.822781357
ENSG00000142002	DPP9	chr19	0.99	0.3	2.66	-0.25	NA	NA	NA	NA	DL	74.03	0.0	-0.539181204	Background	0.26143608	NA	0.838	0.378702305	0.083319	0.078158	212.24455	0.308322826801172	-0.112597325
ENSG00000163530	DPPA2	chr3	0.0	1.35	0.16	0.22	NA	NA	NA	NA	NA	NA	0.0	-0.214519574	Background	0.11460335	NA	0.95	0.384607428	0.00956	0.007666	134.6296	-0.326824894405358	-0.228098169
ENSG00000187569	DPPA3	chr12	0.22	0.89	-0.25	0.01	NA	NA	NA	NA	NA	NA	0.0	0.069503553	Background	0.07692575	NA	0.844	0.498162696	0.012893	0.010053	39.72884	0.137821437491561	-0.479726166
ENSG00000121570	DPPA4	chr3	0.0	0.95	0.34	-1.54	NA	NA	NA	NA	NA	NA	0.0	0.128857856	Background	0.06432443	NA	0.948	0.532131103	0.011666	0.008646	122.76044	1.9239818087313	-0.336085314
ENSG00000203909	DPPA5	chr6	0.0	1.58	1.22	0.75	NA	NA	NA	NA	NA	NA	0.0	-0.011507122	Background	0.0541087	0.219	0.874	0.423987933	0.048817	0.030537	6.81457	0.361376763272798	-1.125849425
ENSG00000204595	DPRX	chr19	0.0	1.95	1.0	1.75	NA	NA	NA	NA	NA	NA	0.0	0.266103029	Background	0.16015679	NA	0.72	0.514185189	0.0009	0.003725	178.24736	-0.212986733763816	-0.452264975
ENSG00000143196	DPT	chr1	0.0	1.23	0.08	0.14	NA	NA	NA	NA	NA	NA	0.0	0.969640519	Background	0.19679651	0.234	0.776	0.761151843	0.030611	0.019638	284.24232	0.627765852866256	-0.552079243
ENSG00000173852	DPY19L1	chr7	0.0	0.56	1.38	0.54	NA	NA	NA	NA	SV	48.81	0.0	-0.672330973	Background	0.09248397	NA	0.974	0.351692392	0.077932	0.073211	2009.33576	-0.827539763349795	0.204193448
ENSG00000177990	DPY19L2	chr12	0.0	0.91	0.71	0.32	NA	NA	NA	NA	NA	NA	0.0	-0.316736317	Background	0.07633305	NA	0.94	0.546446079	0.018427	0.012742	4007.99241	1.37324337016129	-0.060931916
ENSG00000178904	DPY19L3	chr19	0.0	0.66	1.67	-0.81	NA	NA	NA	NA	NA	NA	0.0	-0.531962336	Background	0.11010023	NA	0.99	0.3985302	0.016322	0.011188	69.40023	-0.683497473110437	0.425682466
ENSG00000156162	DPY19L4	chr8	0.0	1.07	0.57	1.65	NA	NA	NA	NA	NA	NA	0.0	0.867052763	Background	0.09317441	0.26	0.96	0.657785052	0.002523	0.003727	304.07084	-0.291212227397735	0.529230624
ENSG00000162961	DPY30	chr2	0.18	0.98	1.47	-1.34	NA	NA	NA	NA	DL	4.94	0.0	0.02574481	Background	0.39785615	0.531	0.7	0.404016399	0.163735	0.11849	1.11171	0.015788971006005	1.249097859
ENSG00000188641	DPYD	chr1	0.0	1.0	-0.22	-0.37	30.0	Gene associated with autosomal recessive phenotype	0.0	No evidence available	VP	1.82	0.0	0.198649592	hOMIM AR	0.21249238	0.423	0.916	0.528979138	NA	NA	1997.46528	0.587602160691626	0.596656354
ENSG00000147647	DPYS	chr8	0.0	1.17	0.33	-0.6	30.0	Gene associated with autosomal recessive phenotype	NA	NA	NA	NA	0.0	-0.57688111	hOMIM AR	0.08146929	0.238	0.984	0.505744058	0.002335	0.003941	332.05523	-0.0332263976309905	-0.066255019
ENSG00000092964	DPYSL2	chr8	0.99	0.27	3.88	0.39	NA	NA	NA	NA	NA	NA	0.0	-0.827495886	Background	0.99486393	0.579	0.058	0.275678051	0.113442	0.095202	125.03577	0.747821211649307	1.097173971
ENSG00000113657	DPYSL3	chr5	1.0	0.22	2.48	0.73	NA	NA	NA	NA	NA	NA	0.0	-0.813413209	Background	0.45020333	0.882	0.572	0.264194914	0.27267	0.2381	99.15207	-1.34330855372537	0.458223322
ENSG00000151640	DPYSL4	chr10	0.0	0.89	1.15	-0.71	NA	NA	NA	NA	NA	NA	0.0	-1.07499844	Background	0.07103803	0.347	0.896	0.312923923	0.013522	0.009326	305.19911	NA	-1.220725125
ENSG00000157851	DPYSL5	chr2	1.0	0.11	3.08	0.31	NA	NA	NA	NA	NA	NA	1.0	-0.841932913	Background	0.7478233	0.696	0.162	0.327247136	0.286441	0.253426	155.45494	-1.3595353823134	1.123266291
ENSG00000144045	DQX1	chr2	0.0	1.14	0.81	0.88	NA	NA	NA	NA	NA	NA	0.0	-0.0703211	Background	0.11791481	0.355	0.938	0.532345838	NA	NA	310.98066	-0.263803570247003	0.670191092
ENSG00000117505	DR1	chr1	0.92	0.37	2.23	0.16	NA	NA	NA	NA	NA	NA	0.0	0.007118801	Background	0.96318023	0.429	0.312	0.400121097	0.173947	0.116858	53.62913	0.0802393099012558	2.24213142
ENSG00000136048	DRAM1	chr12	0.23	0.67	1.32	-0.16	NA	NA	NA	NA	VP	31.09	0.0	-0.407736542	Background	0.11922968	NA	0.812	0.392350408	0.057005	0.036567	8.7844	2.61343820063592	-0.127484986
ENSG00000156171	DRAM2	chr1	0.0	1.08	0.45	-0.37	NA	NA	NA	NA	NA	NA	0.0	-0.294016276	Background	0.09137441	0.19	0.976	0.544828714	0.009071	0.007461	44.80454	-0.0977547132675236	0.069035811
ENSG00000175550	DRAP1	chr11	0.13	0.8	0.87	-1.67	NA	NA	NA	NA	NA	NA	0.0	-0.20124309	Background	0.32289828	0.381	0.772	0.414240517	0.18098	0.134529	31.39483	NA	0.586205424
ENSG00000162490	DRAXIN	chr1	0.0	1.53	1.32	1.06	NA	NA	NA	NA	NA	NA	0.0	0.715630474	Background	0.1626265	0.247	0.734	0.769182824	0.005309	0.005368	1036.5412	1.63368426888107	-0.432404684
ENSG00000157856	DRC1	chr2	0.0	1.04	-0.05	-0.48	NA	NA	NA	NA	NA	NA	1.0	2.011934575	Background	0.05860747	0.157	0.928	0.635586753	NA	NA	4608.92048	0.353225525109983	-1.009317014
ENSG00000171962	DRC3	chr17	0.0	1.04	0.22	0.33	NA	NA	NA	NA	NA	NA	0.0	0.701994295	Background	0.05248722	0.188	0.938	0.696320381	0.008653	0.006689	423.07037	0.121791936223049	-0.26393537
ENSG00000159625	DRC7	chr16	0.0	0.86	0.73	1.46	NA	NA	NA	NA	VP	64.93	0.0	1.046663251	Background	0.06334096	NA	0.968	0.604799553	0.007779	0.005711	8586.19461	0.198066303658913	-0.471931888
ENSG00000184845	DRD1	chr5	0.96	0.31	2.26	-0.09	NA	NA	NA	NA	NA	NA	0.0	-0.349892727	Background	0.84211898	0.325	0.142	0.346253626	0.205707	0.154344	30.11978	-0.00486941596589769	0.344501254
ENSG00000149295	DRD2	chr11	0.75	0.44	2.62	-0.51	NA	NA	NA	NA	NA	NA	0.0	-0.432773328	hOMIM AD	0.98245046	0.309	0.116	0.361565698	0.084159	0.064803	247.18312	NA	0.203749648
ENSG00000151577	DRD3	chr3	0.0	0.81	1.47	-0.09	NA	NA	NA	NA	NA	NA	0.0	0.198460419	Background	0.31444815	0.319	0.926	0.482076503	0.022127	0.015403	55.45707	0.000181719602167948	2.182206784
ENSG00000069696	DRD4	chr11	0.0	1.86	-2.0	-5.2	NA	NA	NA	NA	NA	NA	0.0	NA	OMIM	0.76619385	0.214	0.65	0.574712838	NA	NA	1176.96356	NA	NA
ENSG00000169676	DRD5	chr4	0.0	1.94	-0.45	-0.78	0.0	No evidence available	0.0	No evidence available	NA	NA	0.0	0.335795264	OMIM	0.69152038	0.16	0.536	0.412961645	NA	NA	215.45171	-0.28980551059725	-0.724207201
ENSG00000185721	DRG1	chr22	0.33	0.53	2.21	-0.33	NA	NA	NA	NA	NA	NA	0.0	-0.671623843	Background	0.48690401	NA	0.718	0.313085149	0.083591	0.064811	4.83001	-0.0890861967055778	0.060980743
ENSG00000108591	DRG2	chr17	0.0	0.89	1.82	0.16	NA	NA	NA	NA	NA	NA	0.0	0.054710522	Background	0.07897484	0.313	0.864	0.347802249	0.018876	0.012334	107.35174	-0.609767106187902	-0.848296251
ENSG00000165606	DRGX	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0	0.07636612	Background	0.18104718	0.951	0.832	0.457405432	0.169839	0.125185	57.22958	-0.128114112266616	1.1561584
ENSG00000189269	DRICH1	chr22	0.0	1.77	-0.06	0.43	NA	NA	NA	NA	NA	NA	0.0	0.086258514	Background	0.04803654	NA	0.824	0.731704143	0.006128	0.005675	1620.18356	0.31755706473137	-0.011617233
ENSG00000113360	DROSHA	chr5	0.09	0.35	3.98	0.88	NA	NA	NA	NA	NA	NA	0.0	-1.493311243	Background	0.96717347	0.702	0.288	0.227777385	0.055522	0.053661	2101.94263	-0.474519214653587	0.444410695
ENSG00000102385	DRP2	chrX	0.0	0.63	1.7	1.15	NA	NA	NA	NA	NA	NA	0.0	-0.836430222	Background on X	NA	0.625	0.946	0.281828854	0.028668	0.023141	523.76759	-1.14808276128845	1.226079898
ENSG00000134765	DSC1	chr18	0.0	0.95	-0.1	-0.91	NA	NA	NA	NA	NA	NA	0.0	0.538198958	Background	0.08587851	0.5	0.936	0.485142411	0.00787	0.00573	2118.91351	0.366715037210191	0.315102325
ENSG00000134755	DSC2	chr18	0.0	0.69	0.37	-0.19	2.0	Some evidence for dosage pathogenicity	0.0	No evidence available	VP	NA	0.0	-0.569931414	Background	0.12091597	0.621	0.96	0.657268556	0.034907	0.028376	1478.45895	-1.30455995599429	0.225643386
ENSG00000134762	DSC3	chr18	0.0	1.2	-0.65	-1.78	30.0	Gene associated with autosomal recessive phenotype	NA	NA	DL	NA	0.0	0.288748487	OMIM	0.13528159	0.304	0.886	0.645211921	0.004583	0.004347	2012.65614	1.61006297181203	-0.2903223
ENSG00000171587	DSCAM	chr21	1.0	0.19	3.22	-1.21	3.0	Sufficient evidence for dosage pathogenicity	0.0	No evidence available	NA	NA	0.0	-3.568433629	IEND	0.80718599	0.26	0.078	0.206802264	0.565212	0.512119	213.32232	0.438962704133173	0.717663319
ENSG00000177103	DSCAML1	chr11	1.0	0.17	3.15	-2.05	NA	NA	NA	NA	NA	NA	0.0	-3.42079845	Background	0.92332373	NA	0.132	0.304921276	0.100201	0.095621	3718.21654	NA	1.82223076
ENSG00000136982	DSCC1	chr8	0.01	0.67	1.17	1.94	NA	NA	NA	NA	SV	20.88	0.0	0.109073136	Background	0.19767343	0.81	0.902	0.373226841	0.043058	0.033637	70.03356	-0.460195207903377	-0.493908752
ENSG00000111817	DSE	chr6	0.63	0.38	2.03	1.08	30.0	Gene associated with autosomal recessive phenotype	NA	NA	NA	NA	0.0	-0.40986698	Background	0.45676211	0.279	0.804	0.54078011	0.036534	0.0323	2165.69773	1.39947036880197	0.425321059
ENSG00000171451	DSEL	chr18	0.0	0.57	1.06	-0.09	NA	NA	NA	NA	NA	NA	0.0	-0.07477484	Background	0.09726086	0.368	0.99	0.514366869	0.02094	0.014591	3154.04309	-0.14938519429917	0.159822083
ENSG00000134760	DSG1	chr18	0.93	0.33	-0.34	-1.4	NA	NA	NA	NA	NA	NA	1.0	0.41504006	hOMIM AD	0.34753464	0.736	0.218	0.643444755	0.09797	0.091554	3496.97426	0.671413938230371	0.768172746
ENSG00000046604	DSG2	chr18	0.0	0.79	0.3	0.67	NA	NA	NA	NA	NA	NA	0.0	1.091949814	OMIM	0.0875064	0.475	0.946	0.622690057	0.0281	0.022533	2306.73684	-0.409230501239053	-0.261434074
ENSG00000134757	DSG3	chr18	0.0	1.09	0.46	-0.34	NA	NA	NA	NA	NA	NA	0.0	-0.053118765	Background	0.16823852	0.44	0.844	0.549579498	0.012533	0.009389	750.20081	1.55413591518467	0.225188277
ENSG00000175065	DSG4	chr18	0.0	0.82	-1.02	0.62	30.0	Gene associated with autosomal recessive phenotype	0.0	No evidence available	NA	NA	0.0	0.292232257	OMIM	0.07386773	NA	0.98	0.569164502	0.045132	0.044562	578.83724	0.341916379813356	0.684924461
ENSG00000149636	DSN1	chr20	0.0	1.06	0.68	1.03	NA	NA	NA	NA	NA	NA	0.0	-0.327078054	Background	0.10179802	0.156	0.988	0.503659242	0.006373	0.005616	80.07637	-1.01169369046859	-0.52305787
ENSG00000096696	DSP	chr6	1.0	0.26	0.6	-0.95	3.0	Sufficient evidence for dosage pathogenicity	0.0	No evidence available	NA	NA	0.0	-2.983530004	hOMIM AR	0.97121028	0.672	0.72	0.422879845	0.048912	0.050396	4755.60752	NA	0.60849371
ENSG00000152591	DSPP	NA	NA	NA	NA	NA	0.0	No evidence available	0.0	No evidence available	VP	61.42	1.0	NA	hOMIM AD	0.2816425	0.802	0.276	0.263648973	0.016096	0.01125	13973.59023	-0.171769741460218	1.565799359
ENSG00000151914	DST	chr6	1.0	0.18	2.22	0.43	NA	NA	NA	NA	SV	5.62	0.0	-4.463388757	Essential	0.82727692	0.846	0.51	0.510336851	0.072379	0.050376	9099.85464	-0.505332204253472	2.440615935
ENSG00000125868	DSTN	chr20	0.55	0.72	1.23	0.02	NA	NA	NA	NA	DL	8.92	0.0	-0.309259192	Background	0.69351096	0.253	0.474	0.360594921	0.149632	0.100365	2.50944	-0.705783482687565	0.760345261
ENSG00000133059	DSTYK	chr1	0.51	0.37	1.59	-0.17	NA	NA	NA	NA	NA	NA	1.0	-0.017025978	Background	0.12515565	NA	0.884	0.601306779	0.007859	0.005634	447.37017	0.307197360906277	0.255852252
ENSG00000125821	DTD1	chr20	0.0	1.04	1.18	-0.11	NA	NA	NA	NA	NA	NA	0.0	0.08091092	Background	0.10621352	NA	0.862	0.341945348	0.061749	0.041875	250.36944	-0.0083647778147254	0.016909083
ENSG00000129480	DTD2	chr14	0.0	1.66	0.76	-0.02	NA	NA	NA	NA	NA	NA	0.0	-0.208106974	Background	0.29679398	0.332	0.87	0.420558212	0.003475	0.005693	6.20561	-0.503746890632454	0.11861643
ENSG00000197057	DTHD1	chr4	0.0	0.83	0.99	2.52	NA	NA	NA	NA	NA	NA	0.0	NA	Background	0.09081326	NA	0.96	0.617827829	NA	NA	3165.84845	0.372085994225163	0.033446867
ENSG00000143476	DTL	chr1	0.0	0.5	1.78	-0.49	NA	NA	NA	NA	NA	NA	0.0	-1.497930569	Background	0.1492121	0.757	0.806	0.332523046	0.023678	0.016794	126.25129	0.365079451731276	0.68295888
ENSG00000134769	DTNA	chr18	0.63	0.37	1.42	0.01	NA	NA	NA	NA	NA	NA	0.0	-0.798528545	OMIM	0.85647474	0.908	0.326	0.421202054	0.08873	0.08453	94.31832	-0.406207095332182	3.125102828
ENSG00000138101	DTNB	chr2	0.0	0.79	0.57	0.77	NA	NA	NA	NA	NA	NA	0.0	-0.206852222	Background	0.34100935	0.686	0.864	0.545723916	0.010437	0.007785	225.44054	NA	1.098570335
ENSG00000047579	DTNBP1	chr6	0.0	0.98	-0.24	-1.75	NA	NA	NA	NA	VP	43.28	0.0	-0.075313534	hOMIM AR	0.06866826	0.211	0.982	0.546706503	0.014474	0.010051	517.45762	NA	-0.375493811
ENSG00000104047	DTWD1	chr15	0.0	1.68	-0.05	-0.86	NA	NA	NA	NA	VN	45.83	0.0	-0.392493253	Background	0.11384853	0.158	0.906	0.542471998	0.003765	0.004864	108.59043	1.15457787563273	0.089135017
ENSG00000169570	DTWD2	chr5	0.0	1.6	-1.37	-1.3	NA	NA	NA	NA	NA	NA	0.0	0.497726659	Background	0.08311598	0.269	0.962	0.659609482	0.00559	0.005639	92.81718	0.105393839320311	-0.170855946
ENSG00000135144	DTX1	chr12	0.0	0.69	2.74	0.68	NA	NA	NA	NA	NA	NA	0.0	-1.205128105	Background	0.99438059	0.532	0.57	0.370587949	0.023286	0.016017	104.41372	0.111994463727094	0.510691548
ENSG00000091073	DTX2	chr7	0.03	0.57	0.93	0.18	NA	NA	NA	NA	NA	NA	0.0	0.357095176	Background	0.80079945	0.377	0.656	0.322418857	0.022208	0.014412	137.65609	-0.391213370045561	0.220886649
ENSG00000178498	DTX3	chr12	0.89	0.41	2.14	0.94	NA	NA	NA	NA	NA	NA	0.0	-0.272716079	Background	0.51354591	0.352	0.622	0.371956524	0.189343	0.145535	12.09498	-1.0037549562728	0.95317242
ENSG00000163840	DTX3L	chr3	0.0	0.78	0.33	0.66	NA	NA	NA	NA	NA	NA	0.0	-0.479470086	Background	0.09732282	0.081	0.986	0.51912514	0.00342	0.004216	265.46071	0.946252557153602	-0.180849363
ENSG00000110042	DTX4	chr11	0.22	0.48	1.67	-0.02	NA	NA	NA	NA	NA	NA	0.0	-0.621351815	Background	0.91401276	NA	0.444	0.305738691	0.023943	0.017314	60.73464	-1.1562811776025	0.398007843
ENSG00000168393	DTYMK	chr2	0.0	1.54	0.25	-0.31	NA	NA	NA	NA	NA	NA	0.0	-0.313802174	Background	0.22662312	NA	0.848	0.440552947	0.163275	0.109372	24.53091	NA	-1.023055316
ENSG00000137857	DUOX1	chr15	0.0	0.94	0.89	-0.14	NA	NA	NA	NA	NA	NA	0.0	0.357762507	Background	0.12046925	0.413	0.928	0.520594676	NA	NA	3614.85122	0.628032161826221	-0.117720568
ENSG00000140279	DUOX2	chr15	0.0	1.27	-1.17	-1.59	NA	NA	NA	NA	NA	NA	0.0	3.176463495	OMIM	0.25036361	NA	0.606	0.640664679	NA	NA	1216.76018	0.306152076431539	-0.397800739
ENSG00000140254	DUOXA1	chr15	0.0	0.98	0.72	-0.19	NA	NA	NA	NA	NA	NA	0.0	0.116738778	Background	0.09328309	NA	0.96	0.745794395	0.008836	0.006934	350.37954	-0.353876938674301	-0.649944613
ENSG00000140274	DUOXA2	chr15	0.0	1.92	-1.05	0.29	NA	NA	NA	NA	VP	69.05	0.0	0.0999837	OMIM	0.0911853	0.093	0.86	0.466384664	0.000968	0.003818	54.46162	-0.335580071627161	-0.914454888
ENSG00000169718	DUS1L	chr17	0.0	0.96	0.85	-1.33	NA	NA	NA	NA	NA	NA	0.0	-0.322084259	Background	0.06392584	0.273	0.928	0.298761327	0.014731	0.010461	216.85677	NA	-0.976508039
ENSG00000167264	DUS2	chr16	0.0	0.91	0.6	1.4	NA	NA	NA	NA	NA	NA	0.0	0.206481877	Background	0.09873598	0.162	0.95	0.503261069	0.012649	0.009155	261.28866	NA	0.309453913
ENSG00000141994	DUS3L	chr19	0.0	0.94	1.53	-0.51	NA	NA	NA	NA	NA	NA	0.0	0.02931425	Background	0.25957633	0.267	0.824	0.480701246	0.009411	0.007103	3219.59367	0.225185635604851	-0.450857919
ENSG00000105865	DUS4L	chr7	0.0	1.11	0.75	1.61	NA	NA	NA	NA	NA	NA	0.0	0.034925688	Background	0.0985575	0.535	0.972	0.453479838	0.013691	0.010259	245.99238	0.587394703739823	-0.124208869
ENSG00000120129	DUSP1	chr5	0.01	0.92	1.72	-0.87	NA	NA	NA	NA	VP	24.13	0.0	-0.282608935	Background	0.78170946	0.528	0.756	0.402901053	0.019568	0.013871	218.27707	-0.727910357466462	1.416515013
ENSG00000143507	DUSP10	chr1	0.83	0.43	1.19	-0.48	NA	NA	NA	NA	NA	NA	0.0	-0.48294687	Background	0.63600933	0.758	0.472	0.469305558	0.074108	0.055305	37.8217	-0.178838857485314	2.15858159
ENSG00000144048	DUSP11	chr2	0.0	1.09	0.42	-1.58	NA	NA	NA	NA	VP	67.5	0.0	-0.58793432	Background	0.12116548	0.283	0.966	0.47349469	0.01097	0.008126	20.14995	-0.313056744016581	-0.195385359
ENSG00000081721	DUSP12	chr1	0.0	0.89	0.58	0.6	NA	NA	NA	NA	DL	53.19	0.0	0.144453853	Background	0.13104185	0.248	0.976	0.581302629	0.014491	0.009929	58.88449	0.240023321325736	-0.388335903
ENSG00000079393	DUSP13	chr10	0.0	1.29	0.32	-0.42	NA	NA	NA	NA	VN	58.05	0.0	1.157161843	Background	0.25035679	0.348	0.638	NA	0.004407	0.004918	5121.96842	-0.13376312771575	0.98499078
ENSG00000276023	DUSP14	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0	-0.256765346	Background	0.42970246	0.637	0.742	0.572467682	0.170712	0.118012	33.1602	-0.784808445997164	0.640952516
ENSG00000149599	DUSP15	chr20	0.0	1.5	-0.4	-0.51	NA	NA	NA	NA	NA	NA	0.0	0.849853666	Background	0.11950495	NA	0.724	0.607463212	0.010336	0.008981	269.71288	NA	NA
ENSG00000111266	DUSP16	chr12	0.09	0.5	0.89	-0.19	NA	NA	NA	NA	VP	19.99	0.0	-0.712969618	Background	0.14581803	0.802	0.81	0.427090109	0.058461	0.051801	1698.00555	-0.455489112437998	1.547607716
ENSG00000167065	DUSP18	chr22	0.12	1.17	0.11	0.48	NA	NA	NA	NA	VP	65.04	0.0	0.555122848	Background	0.06807263	0.328	0.792	0.485634839	0.002573	0.005063	27.51871	0.905276244994554	-0.60353513
ENSG00000162999	DUSP19	chr2	0.01	1.24	-0.09	0.54	NA	NA	NA	NA	NA	NA	0.0	0.555122848	Background	0.12810154	0.202	0.924	0.545777249	0.01809	0.012897	77.58469	0.215412889128737	-0.039910719
ENSG00000158050	DUSP2	chr2	0.0	1.61	0.08	0.42	NA	NA	NA	NA	NA	NA	0.0	-0.0202404	Background	0.35377954	0.391	0.832	0.498262219	0.159427	0.112405	43.27797	-0.14131563817729	0.187458878
ENSG00000189037	DUSP21	chrX	0.0	1.96	0.52	1.75	NA	NA	NA	NA	NA	NA	0.0	0.203903089	Background on X	NA	0.111	0.578	0.42243035	0.000625	0.003824	13.93927	0.418950784702679	-0.525781045
ENSG00000112679	DUSP22	chr6	0.01	0.93	0.45	-0.12	NA	NA	NA	NA	NA	NA	0.0	0.491223556	Background	0.0609081	0.306	0.898	0.489300606	0.002593	0.004598	805.07854	NA	-0.745444826
ENSG00000158716	DUSP23	chr1	0.0	1.69	0.3	-0.87	NA	NA	NA	NA	NA	NA	0.0	NA	Background	0.376297	0.302	0.668	0.642562065	0.020863	0.014971	810.92229	0.445652375467902	-0.846184672
ENSG00000133878	DUSP26	chr8	0.0	1.23	1.21	0.84	NA	NA	NA	NA	VP	44.63	0.0	-0.332427605	Background	0.2292666	0.315	0.908	0.382197518	0.032155	0.022082	33.74643	-0.465430540508896	-0.19100153
ENSG00000188542	DUSP28	chr2	0.18	1.62	-1.05	-0.91	NA	NA	NA	NA	NA	NA	0.0	NA	Background	0.11012548	0.327	0.854	0.449356914	0.123186	0.081928	189.5586	0.425047153119626	-0.177836431
ENSG00000188716	DUSP29	chr10	0.0	1.88	0.59	0.92	NA	NA	NA	NA	NA	NA	0.0	0.714473304	Background	0.36494371	0.232	0.786	0.707253813	0.007329	0.007089	NA	-0.113151288580872	0.070730806
ENSG00000108861	DUSP3	chr17	0.46	0.84	1.13	0.68	NA	NA	NA	NA	VP	46.05	0.0	-0.16399197	Background	0.54107578	0.428	0.596	0.37989392	0.160388	0.110339	17.73708	0.986547234357857	0.003237475
