GENE_id	mapped_id	ENSG	chr	GeneStart	mu	pLI	loeuf	zscore_mis	zscore_syn	mmdg	cmdg	non_mdg	partition	any_disease	target
ENSG00000116183	4493	ENSG00000116183	1	176463171.0	1.2597e-06	1.3615e-05	0.549	2.1482	1.6486	1.0	0.0	0.0	4	1.0	1
ENSG00000116191	4494	ENSG00000116191	1	178725165.0	6.7412e-07	0.024459	0.637	2.0354	-0.18847	0.0	0.0	0.0	2	0.0	0
ENSG00000116194	4495	ENSG00000116194	1	178849535.0	4.5741e-07	1.0041e-09	0.981	0.70826	-0.23856	0.0	0.0	0.0	3	0.0	0
ENSG00000116198	4496	ENSG00000116198	1	3812086.0	1.4725e-06	2.4722e-17	0.851	1.5089	1.3091	1.0	0.0	0.0	7	1.0	1
ENSG00000116199	4497	ENSG00000116199	1	179025804.0	6.7396e-07	0.014732	0.752	1.3383	0.65213	0.0	0.0	0.0	4	0.0	0
ENSG00000116205	4498	ENSG00000116205	1	54053584.0	3.6774e-07	3.6305e-06	1.269	0.16615	0.80395	0.0	0.0	0.0	9	0.0	0
ENSG00000116209	4499	ENSG00000116209	1	54026681.0	3.4633e-07	3.2604e-10	1.31	0.31316	-0.10098	0.0	0.0	0.0	8	0.0	0
ENSG00000116212	4500	ENSG00000116212	1	53946077.0	7.9864e-07	1.2442e-08	1.172	-0.27123	-0.26879	0.0	0.0	0.0	6	0.0	0
ENSG00000116213	4501	ENSG00000116213	1	3630767.0	7.1963e-07	4.6614e-16	1.104	0.50921	0.2766	0.0	0.0	0.0	4	0.0	0
ENSG00000116218	4502	ENSG00000116218	1	179550539.0	7.232e-07	9.7871e-12	1.319	0.04525	-1.0765	1.0	0.0	0.0	5	1.0	1
ENSG00000116221	4503	ENSG00000116221	1	54184041.0	7.8204e-07	5.025e-09	0.968	0.65152	0.79276	0.0	0.0	0.0	2	0.0	0
ENSG00000116237	4504	ENSG00000116237	1	6221193.0	5.9302e-07	0.73985	0.604	1.2856	-1.728	0.0	0.0	0.0	3	0.0	0
ENSG00000116251	4505	ENSG00000116251	1	6185020.0	1.3898e-07	0.84569	0.645	1.7109	0.71447	0.0	0.0	0.0	1	0.0	0
ENSG00000116254	4506	ENSG00000116254	1	6101787.0	2.3691e-06	1.0	0.383	5.7006	0.097188	1.0	0.0	0.0	9	1.0	1
ENSG00000116260	4507	ENSG00000116260	1	180154869.0	8.3348e-07	9.7624e-06	0.695	0.35083	0.18454	0.0	0.0	0.0	3	0.0	0
ENSG00000116266	4508	ENSG00000116266	1	108746674.0	7.828e-07	0.0002314	0.774	1.1241	0.57613	0.0	0.0	0.0	1	0.0	0
ENSG00000116273	4509	ENSG00000116273	1	6613731.0	4.7984e-07	0.99998	0.183	2.0609	-1.0092	0.0	0.0	0.0	3	0.0	0
ENSG00000116285	4510	ENSG00000116285	1	8004404.0	4.3021e-07	0.00071228	1.088	1.7764	0.71292	0.0	0.0	0.0	8	0.0	0
ENSG00000116288	4511	ENSG00000116288	1	7954291.0	3.0033e-07	0.0013008	1.025	0.36438	-0.51419	1.0	0.0	0.0	5	1.0	1
ENSG00000116299	4512	ENSG00000116299	1	109113679.0	1.5811e-06	6.9846e-15	0.768	2.0288	0.52105	0.0	0.0	0.0	6	0.0	0
ENSG00000116329	4513	ENSG00000116329	1	28812170.0	2.1605e-07	1.8672e-06	1.445	0.20565	-1.1691	0.0	0.0	0.0	8	0.0	0
ENSG00000116337	4514	ENSG00000116337	1	109616104.0	1.3168e-06	1.3901e-08	0.705	3.6393	0.56881	1.0	0.0	0.0	7	1.0	1
ENSG00000116350	4515	ENSG00000116350	1	29147743.0	9.7775e-07	0.99996	0.31	3.2824	-0.42199	0.0	0.0	0.0	10	0.0	0
ENSG00000116353	4516	ENSG00000116353	1	29192657.0	8.0466e-07	5.9594e-09	0.961	0.43046	0.022058	1.0	0.0	0.0	9	1.0	1
ENSG00000116396	4517	ENSG00000116396	1	110210314.0	5.6928e-07	0.00016975	0.804	2.0334	-0.39008	0.0	0.0	0.0	5	0.0	0
ENSG00000116406	4518	ENSG00000116406	1	184690237.0	9.8258e-07	4.8964e-06	0.671	1.4624	1.1832	1.0	0.0	0.0	8	1.0	1
ENSG00000116455	4519	ENSG00000116455	1	111439890.0	5.7485e-07	2.7871e-09	1.054	0.11868	-1.4182	0.0	0.0	0.0	9	0.0	0
ENSG00000116459	4520	ENSG00000116459	1	111448864.0	5.8578e-07	0.00014209	0.857	0.67122	0.49523	0.0	0.0	0.0	10	0.0	0
ENSG00000116473	4521	ENSG00000116473	1	111542218.0	3.5915e-07	0.99295	0.433	2.0973	0.63786	0.0	0.0	0.0	4	0.0	0
ENSG00000116478	4522	ENSG00000116478	1	32292083.0	6.2317e-07	0.94989	0.529	2.7108	0.87185	0.0	0.0	0.0	5	0.0	0
ENSG00000116489	4523	ENSG00000116489	1	112619805.0	1.5592e-07	0.99489	0.329	1.2883	0.81835	0.0	0.0	0.0	9	0.0	0
ENSG00000116497	4524	ENSG00000116497	1	32816767.0	5.8329e-07	0.96009	0.526	-0.049745	0.41968	0.0	0.0	0.0	6	0.0	0
ENSG00000116514	4525	ENSG00000116514	1	32936445.0	6.0282e-07	0.98873	0.489	1.6574	-0.76746	0.0	0.0	0.0	9	0.0	0
ENSG00000116521	4526	ENSG00000116521	1	155255979.0	1.0048e-06	4.9781e-07	0.883	0.89743	0.29061	0.0	0.0	0.0	6	0.0	0
ENSG00000116525	4527	ENSG00000116525	1	33145399.0	4.5787e-07	4.5624e-14	1.329	1.3133	-0.23181	0.0	0.0	0.0	1	0.0	0
ENSG00000116539	4528	ENSG00000116539	1	155335268.0	2.5766e-06	1.0	0.104	4.8029	2.1215	1.0	0.0	0.0	2	1.0	1
ENSG00000116544	4529	ENSG00000116544	1	34865436.0	9.5309e-07	1.0	0.367	1.3592	-1.0836	0.0	0.0	0.0	2	0.0	0
ENSG00000116560	4530	ENSG00000116560	1	35176378.0	1.3473e-06	1.0	0.284	0.11922	-5.8356	0.0	0.0	0.0	6	0.0	0
ENSG00000116574	4531	ENSG00000116574	1	228735479.0	3.3492e-07	0.20765	0.753	1.0136	-1.2638	0.0	0.0	0.0	5	0.0	0
ENSG00000116580	4532	ENSG00000116580	1	155749659.0	1.6949e-06	0.64858	0.49	3.3823	1.62	0.0	0.0	0.0	1	0.0	0
ENSG00000116584	4533	ENSG00000116584	1	155946851.0	2.2516e-06	1.0	0.259	4.3716	1.1291	1.0	0.0	0.0	6	1.0	1
ENSG00000116586	4534	ENSG00000116586	1	156054782.0	2.8252e-07	0.94039	0.546	1.9945	0.43327	1.0	0.0	0.0	7	1.0	1
ENSG00000116604	4535	ENSG00000116604	1	156463727.0	8.5809e-07	1.0	0.285	2.7515	-0.22447	0.0	0.0	0.0	1	0.0	0
ENSG00000116641	4536	ENSG00000116641	1	62454298.0	2.1012e-06	8.7006e-08	0.551	3.8839	1.3355	1.0	0.0	0.0	9	1.0	1
ENSG00000116649	4537	ENSG00000116649	1	11054584.0	4.7851e-07	0.63719	0.593	2.5109	-1.4131	0.0	0.0	0.0	9	0.0	0
ENSG00000116661	4538	ENSG00000116661	1	11637018.0	3.5661e-07	9.3967e-12	1.374	-1.3725	-1.4768	0.0	0.0	0.0	3	0.0	0
ENSG00000116663	4539	ENSG00000116663	1	11664200.0	4.5125e-07	0.011623	0.813	0.53755	1.0978	0.0	0.0	0.0	5	0.0	0
ENSG00000116667	4540	ENSG00000116667	1	184387029.0	1.837e-07	0.99716	0.349	1.3273	0.59906	0.0	0.0	0.0	1	0.0	0
ENSG00000116668	4541	ENSG00000116668	1	185157080.0	4.9215e-07	0.99829	0.448	1.0318	0.038703	0.0	0.0	0.0	4	0.0	0
ENSG00000116670	4542	ENSG00000116670	1	11658918.0	3.505e-07	0.0030912	0.806	1.591	0.71475	1.0	0.0	0.0	7	1.0	1
ENSG00000116675	4543	ENSG00000116675	1	65248219.0	1.292e-06	0.99999	0.416	2.229	1.1001	1.0	0.0	0.0	5	1.0	1
ENSG00000116678	4544	ENSG00000116678	1	65420652.0	8.026e-07	9.3179e-05	0.589	2.0667	1.1476	1.0	0.0	0.0	6	1.0	1
ENSG00000116679	4545	ENSG00000116679	1	185296388.0	1.456e-06	0.99911	0.453	3.7755	1.2042	1.0	0.0	0.0	10	1.0	1
ENSG00000116685	4546	ENSG00000116685	1	11919591.0	5.073e-07	0.00016079	0.878	1.742	-0.048853	0.0	0.0	0.0	10	0.0	0
ENSG00000116688	4547	ENSG00000116688	1	11980181.0	1.1542e-06	0.00056528	0.602	3.2281	1.1836	1.0	0.0	0.0	2	1.0	1
ENSG00000116690	4548	ENSG00000116690	1	186296279.0	8.9128e-07	1.2039e-12	0.801	1.6415	0.6124	1.0	0.0	0.0	1	1.0	1
ENSG00000116691	4549	ENSG00000116691	1	12019466.0	9.2996e-07	4.5335e-15	1.244	0.44671	-0.072285	0.0	0.0	0.0	1	0.0	0
ENSG00000116698	4550	ENSG00000116698	1	183472216.0	1.5685e-06	1.0	0.371	2.9934	1.0416	0.0	0.0	0.0	7	0.0	0
ENSG00000116701	4551	ENSG00000116701	1	183554461.0	8.2898e-07	8.1564e-10	0.799	2.0213	1.5808	1.0	0.0	0.0	5	1.0	1
ENSG00000116703	4552	ENSG00000116703	1	186443566.0	7.8667e-08	0.00064098	1.814	0.35446	0.2591	0.0	0.0	0.0	6	0.0	0
ENSG00000116704	4553	ENSG00000116704	1	66999350.0	4.245e-07	4.2354e-06	0.981	0.40697	-0.89488	1.0	0.0	0.0	7	1.0	1
ENSG00000116711	4554	ENSG00000116711	1	186828949.0	3.0209e-07	0.18985	0.89	1.6164	-0.098968	1.0	0.0	0.0	3	1.0	1
ENSG00000116717	4555	ENSG00000116717	1	67685201.0	1.9311e-07	0.46593	0.781	1.619	0.17694	0.0	0.0	0.0	4	0.0	0
ENSG00000116721	4556	ENSG00000116721	1	12791397.0	4.3996e-07	0.00022147	0.836	0.21383	0.1802	0.0	0.0	0.0	9	0.0	0
ENSG00000116726	4557	ENSG00000116726	1	12773738.0	5.1571e-07	1.8819e-08	1.315	-0.61099	-1.2886	0.0	0.0	0.0	8	0.0	0
ENSG00000116729	4558	ENSG00000116729	1	68098473.0	7.0987e-07	0.995	0.475	1.7298	0.30547	1.0	0.0	0.0	8	1.0	1
ENSG00000116731	4559	ENSG00000116731	1	13700188.0	2.2149e-06	1.0	0.297	1.2152	-1.2095	0.0	0.0	0.0	6	0.0	0
ENSG00000116741	4560	ENSG00000116741	1	192809039.0	3.0521e-07	2.077e-05	1.101	0.24898	-0.5856	0.0	0.0	0.0	3	0.0	0
ENSG00000116745	4561	ENSG00000116745	1	68428822.0	8.2003e-07	2.7238e-16	0.998	0.29164	0.537	1.0	0.0	0.0	9	1.0	1
ENSG00000116747	4562	ENSG00000116747	1	193059454.0	8.2033e-07	0.95018	0.519	1.7301	0.54888	0.0	0.0	0.0	5	0.0	0
ENSG00000116748	4563	ENSG00000116748	1	114673090.0	1.0211e-06	7.158799999999999e-21	1.036	1.0985	0.20394	1.0	0.0	0.0	10	1.0	1
ENSG00000116750	4564	ENSG00000116750	1	193012250.0	5.1621e-07	0.0012507	0.803	1.773	0.7429	0.0	0.0	0.0	4	0.0	0
ENSG00000116752	4565	ENSG00000116752	1	114567557.0	2.9684e-07	6.7829e-09	1.488	1.0376	0.84368	0.0	0.0	0.0	2	0.0	0
ENSG00000116754	4566	ENSG00000116754	1	70205682.0	7.4627e-07	1.0	0.234	3.0176	-0.01748	0.0	0.0	0.0	10	0.0	0
ENSG00000116761	4567	ENSG00000116761	1	70411218.0	7.0239e-07	1.0152e-10	1.078	0.67056	0.87069	1.0	0.0	0.0	10	1.0	1
ENSG00000116771	4568	ENSG00000116771	1	15571699.0	4.3409e-07	4.9676e-16	1.712	-0.78133	-0.75278	0.0	0.0	0.0	4	0.0	0
ENSG00000116774	4569	ENSG00000116774	1	113979391.0	4.7964e-07	2.1458e-06	0.983	0.58931	0.90167	0.0	0.0	0.0	9	0.0	0
ENSG00000116783	4570	ENSG00000116783	1	74235387.0	1.3216e-06	1.2439999999999999e-51	1.404	-0.85077	0.47598	1.0	0.0	0.0	1	1.0	1
ENSG00000116785	4571	ENSG00000116785	1	196774813.0	2.4272e-07	5.4275e-07	1.302	1.502	0.89662	0.0	1.0	0.0	10	1.0	-1
ENSG00000116786	4572	ENSG00000116786	1	15684320.0	1.0126e-06	1.5354999999999999e-22	1.086	0.49005	-1.3139	0.0	0.0	0.0	7	0.0	0
ENSG00000116791	4573	ENSG00000116791	1	74705482.0	5.5632e-07	5.7448e-15	1.547	0.43957	0.10815	0.0	0.0	0.0	10	0.0	0
ENSG00000116793	4574	ENSG00000116793	1	113696831.0	4.3493e-07	1.4289e-09	0.993	1.0583	0.75206	0.0	0.0	0.0	5	0.0	0
ENSG00000116809	4575	ENSG00000116809	1	15941869.0	8.841e-07	0.99969	0.441	3.6195	-0.18468	0.0	0.0	0.0	2	0.0	0
ENSG00000116815	4576	ENSG00000116815	1	116514534.0	2.8806e-07	0.34981	0.756	0.52747	-1.0761	0.0	0.0	0.0	10	0.0	0
ENSG00000116819	4577	ENSG00000116819	1	35573314.0	4.7365e-07	2.8874e-11	1.418	-1.0755	-2.9547	0.0	0.0	0.0	9	0.0	0
ENSG00000116824	4578	ENSG00000116824	1	116754430.0	2.158e-07	2.6337e-05	1.143	0.27214	-0.18944	0.0	0.0	0.0	1	0.0	0
ENSG00000116830	4579	ENSG00000116830	1	117060326.0	1.5093e-06	6.4258e-26	0.862	1.1486	1.2339	0.0	0.0	0.0	4	0.0	0
ENSG00000116833	4580	ENSG00000116833	1	200027614.0	1.1288e-06	0.05005	0.619	1.7368	0.28054	0.0	0.0	0.0	6	0.0	0
ENSG00000116852	4581	ENSG00000116852	1	200969390.0	1.7925e-06	0.00023527	0.528	3.875	1.2256	0.0	0.0	0.0	10	0.0	0
ENSG00000116857	4582	ENSG00000116857	1	201134772.0	5.109e-07	0.0076176	0.917	1.5063	0.50749	0.0	0.0	0.0	2	0.0	0
ENSG00000116863	4583	ENSG00000116863	1	36088892.0	2.4354e-07	3.3734e-08	1.155	-0.29451	-1.24	1.0	0.0	0.0	9	1.0	1
ENSG00000116871	4584	ENSG00000116871	1	36155579.0	1.0429e-06	0.055797	0.586	-1.4333	-3.0342	0.0	0.0	0.0	7	0.0	0
ENSG00000116874	4585	ENSG00000116874	1	119031216.0	5.9283e-07	1.9685e-08	1.098	0.66232	0.52717	1.0	0.0	0.0	2	1.0	1
ENSG00000116882	4586	ENSG00000116882	1	119368779.0	8.2662e-07	2.4248e-10	1.33	-0.35974	-0.1688	0.0	0.0	0.0	10	0.0	0
ENSG00000116885	4587	ENSG00000116885	1	36415827.0	8.8954e-07	4.7894e-09	0.97	1.4447	0.31737	0.0	0.0	0.0	3	0.0	0
ENSG00000116898	4588	ENSG00000116898	1	36455718.0	4.8986e-07	1.4628e-07	1.155	0.37347	0.072781	0.0	0.0	0.0	4	0.0	0
ENSG00000116903	4589	ENSG00000116903	1	231332753.0	2.2888e-07	0.93128	0.523	2.0474	0.11193	1.0	0.0	0.0	10	1.0	1
ENSG00000116906	4590	ENSG00000116906	1	231241207.0	4.2354e-07	0.87864	0.572	1.3747	0.035419	1.0	0.0	0.0	9	1.0	1
ENSG00000116918	4591	ENSG00000116918	1	231528541.0	5.299e-07	0.46063	0.648	1.8471	0.59249	0.0	0.0	0.0	8	0.0	0
ENSG00000116922	4592	ENSG00000116922	1	37681570.0	7.5967e-07	4.0141e-05	0.999	0.51778	0.64714	0.0	0.0	0.0	9	0.0	0
ENSG00000116954	4593	ENSG00000116954	1	38838198.0	5.0482e-07	0.94153	0.545	1.8505	-0.5692	1.0	0.0	0.0	7	1.0	1
ENSG00000116962	4594	ENSG00000116962	1	235975830.0	1.3537e-06	2.5882e-11	0.676	1.8199	0.55664	0.0	0.0	0.0	2	0.0	0
ENSG00000116977	4595	ENSG00000116977	1	236518000.0	5.5076e-07	2.1776e-09	1.355	0.68186	0.25641	0.0	0.0	0.0	5	0.0	0
ENSG00000116981	4596	ENSG00000116981	1	39651229.0	5.2103e-07	0.00011193	0.932	0.62407	0.92371	0.0	0.0	0.0	7	0.0	0
ENSG00000116983	4597	ENSG00000116983	1	39678648.0	2.5646e-07	1.477e-05	1.285	1.254	1.2969	0.0	0.0	0.0	8	0.0	0
ENSG00000116984	4598	ENSG00000116984	1	236795260.0	1.1868e-06	2.5517e-09	0.625	3.3131	0.34533	1.0	1.0	0.0	1	2.0	1
ENSG00000116985	4599	ENSG00000116985	1	39757182.0	2.8104e-07	2.9251e-05	1.297	1.1878	0.12574	0.0	0.0	0.0	10	0.0	0
ENSG00000116990	4600	ENSG00000116990	1	39895428.0	5.3056e-07	0.63346	0.617	0.84166	-0.42436	0.0	0.0	0.0	2	0.0	0
ENSG00000116991	4601	ENSG00000116991	1	232397965.0	2.2405e-06	1.0	0.412	2.3517	0.52517	0.0	0.0	0.0	10	0.0	0
ENSG00000116996	4602	ENSG00000116996	1	237877864.0	1.3702e-06	7.3307e-21	1.174	-1.1944	-1.0008	0.0	0.0	0.0	8	0.0	0
ENSG00000117000	4603	ENSG00000117000	1	40161387.0	1.233e-06	1.0	0.087	5.1674	0.7067	0.0	0.0	0.0	4	0.0	0
ENSG00000117009	4604	ENSG00000117009	1	241532134.0	3.7497e-07	0.14763	0.755	1.5232	-0.43875	0.0	0.0	0.0	10	0.0	0
ENSG00000117010	4605	ENSG00000117010	1	40531573.0	1.2652e-07	0.00047144	1.507	1.4303	1.8326	0.0	0.0	0.0	10	0.0	0
ENSG00000117013	4606	ENSG00000117013	1	40783787.0	8.1838e-07	0.022475	0.602	1.238	-0.14645	1.0	0.0	0.0	4	1.0	1
ENSG00000117016	4607	ENSG00000117016	1	40620680.0	6.7464e-07	0.025408	0.746	1.6308	0.63088	0.0	0.0	0.0	1	0.0	0
ENSG00000117020	4608	ENSG00000117020	1	243488233.0	6.7583e-07	0.99015	0.482	4.235	-0.90163	1.0	0.0	0.0	8	1.0	1
ENSG00000117036	4609	ENSG00000117036	1	157121191.0	6.3715e-07	0.99781	0.447	2.8658	0.94292	0.0	0.0	0.0	9	0.0	0
ENSG00000117054	4610	ENSG00000117054	1	75724431.0	7.7754e-07	6.8458e-12	1.072	0.42409	0.34736	1.0	0.0	0.0	2	1.0	1
ENSG00000117069	4611	ENSG00000117069	1	76867480.0	4.9569e-07	5.5112e-08	1.122	0.67967	-0.68902	0.0	0.0	0.0	7	0.0	0
ENSG00000117090	4612	ENSG00000117090	1	160608106.0	2.3813e-07	0.8406	0.608	0.75784	-0.37167	0.0	0.0	0.0	1	0.0	0
ENSG00000117091	4613	ENSG00000117091	1	160678746.0	3.1033e-07	5.0268e-07	1.31	-0.062033	0.33186	0.0	0.0	0.0	2	0.0	0
ENSG00000117114	4614	ENSG00000117114	1	81306147.0	1.9166e-06	1.0	0.301	2.6759	1.7646	0.0	0.0	0.0	8	0.0	0
ENSG00000117115	4615	ENSG00000117115	1	17066761.0	8.4845e-07	1.2121e-18	1.325	0.17522	0.60578	0.0	0.0	0.0	5	0.0	0
ENSG00000117118	4616	ENSG00000117118	1	17018664.0	8.0492e-07	0.027807	0.741	0.43592	0.29558	1.0	0.0	0.0	10	1.0	1
ENSG00000117122	4617	ENSG00000117122	1	16974502.0	3.9577e-07	2.1462e-06	1.065	0.52283	0.96014	0.0	0.0	0.0	4	0.0	0
ENSG00000117133	4618	ENSG00000117133	1	84479259.0	1.6469e-07	5.0356e-05	1.456	-0.009782	0.7458	0.0	0.0	0.0	2	0.0	0
ENSG00000117139	4619	ENSG00000117139	1	202724495.0	1.9747e-06	1.1177e-29	0.858	1.0125	1.0889	1.0	0.0	0.0	10	1.0	1
ENSG00000117143	4620	ENSG00000117143	1	162561722.0	8.1734e-07	0.06911	0.625	1.1087	0.6054	0.0	0.0	0.0	3	0.0	0
ENSG00000117148	4621	ENSG00000117148	1	17755333.0	2.8722e-07	0.60141	0.756	1.9958	-0.40194	0.0	0.0	0.0	10	0.0	0
ENSG00000117151	4622	ENSG00000117151	1	84549611.0	3.2162e-07	1.0186e-07	1.084	-0.33453	0.46362	0.0	0.0	0.0	5	0.0	0
ENSG00000117152	4623	ENSG00000117152	1	163068775.0	2.8284e-07	6.4698e-05	1.2	0.27867	-0.18643	0.0	0.0	0.0	6	0.0	0
ENSG00000117153	4624	ENSG00000117153	1	202891116.0	6.5688e-07	0.99938	0.435	3.6542	1.3386	0.0	0.0	0.0	10	0.0	0
ENSG00000117154	4625	ENSG00000117154	1	18107798.0	7.4006e-07	2.6964e-05	0.858	0.69287	-0.25915	0.0	0.0	0.0	1	0.0	0
ENSG00000117155	4626	ENSG00000117155	1	84643706.0	6.9927e-07	1.4968e-10	0.851	0.88275	0.33739	0.0	0.0	0.0	6	0.0	0
ENSG00000117174	4627	ENSG00000117174	1	85649417.0	5.1965e-07	0.00029065	0.824	1.1318	0.66855	0.0	0.0	0.0	5	0.0	0
ENSG00000117215	4628	ENSG00000117215	1	20111939.0	1.7133e-07	1.4645e-07	1.886	-0.066689	-0.73712	0.0	0.0	0.0	10	0.0	0
ENSG00000117222	4629	ENSG00000117222	1	205086142.0	1.0134e-06	1.0	0.144	4.6486	1.1118	0.0	0.0	0.0	3	0.0	0
ENSG00000117226	4630	ENSG00000117226	1	89006679.0	9.7096e-07	7.4078e-17	1.093	1.486	1.9075	0.0	0.0	0.0	8	0.0	0
ENSG00000117228	4631	ENSG00000117228	1	89051882.0	1.1221e-06	3.2387e-20	1.119	1.1673	0.57227	0.0	0.0	0.0	9	0.0	0
ENSG00000117245	4632	ENSG00000117245	1	20664014.0	8.3864e-07	3.2601e-21	1.008	0.83718	0.46861	0.0	0.0	0.0	9	0.0	0
ENSG00000117262	4633	ENSG00000117262	1	145607988.0	5.8475e-07	0.047664	0.848	2.4295	1.0835	0.0	0.0	0.0	1	0.0	0
ENSG00000117266	4634	ENSG00000117266	1	205504596.0	8.4186e-07	1.7737e-14	1.081	0.37502	0.38597	0.0	0.0	0.0	8	0.0	0
ENSG00000117280	4635	ENSG00000117280	1	205767986.0	4.7508e-07	0.027708	0.788	1.4959	0.70118	0.0	0.0	0.0	3	0.0	0
ENSG00000117281	4636	ENSG00000117281	1	145719471.0	3.2862e-07	0.056488	0.876	1.0647	0.55381	0.0	0.0	0.0	3	0.0	0
ENSG00000117298	4637	ENSG00000117298	1	21217247.0	9.9499e-07	0.98765	0.482	2.4896	0.36254	1.0	1.0	0.0	8	2.0	1
ENSG00000117305	4638	ENSG00000117305	1	23801885.0	4.7599e-07	3.4786e-06	1.032	0.33567	-0.036048	1.0	0.0	0.0	2	1.0	1
ENSG00000117308	4639	ENSG00000117308	1	23795599.0	6.2522e-07	5.1351e-08	0.925	0.88167	0.44385	1.0	0.0	0.0	1	1.0	1
ENSG00000117318	4640	ENSG00000117318	1	23557926.0	1.9789e-07	0.51257	0.865	-0.3624	-1.6305	0.0	0.0	0.0	8	0.0	0
ENSG00000117322	4641	ENSG00000117322	1	207453024.0	1.5913e-06	1.8413e-20	0.871	1.5057	0.12952	1.0	1.0	0.0	2	2.0	1
ENSG00000117335	4642	ENSG00000117335	1	207752037.0	5.5119e-07	0.041886	0.763	0.75927	0.60747	0.0	1.0	0.0	7	1.0	-1
ENSG00000117360	4643	ENSG00000117360	1	150321479.0	1.9289e-06	1.0	0.087	5.0043	1.0757	1.0	0.0	0.0	7	1.0	1
ENSG00000117362	4644	ENSG00000117362	1	150265399.0	5.912e-07	0.0050779	0.806	2.0656	0.089976	0.0	0.0	0.0	9	0.0	0
ENSG00000117385	4645	ENSG00000117385	1	42746335.0	9.7646e-07	2.1581999999999997e-22	1.049	0.97362	0.62954	1.0	0.0	0.0	8	1.0	1
ENSG00000117394	4646	ENSG00000117394	1	42925353.0	5.7377e-07	1.0	0.139	4.6812	0.95491	1.0	1.0	0.0	10	2.0	1
ENSG00000117395	4647	ENSG00000117395	1	43164175.0	8.5515e-07	1.036e-09	1.006	1.1089	0.94623	0.0	0.0	0.0	1	0.0	0
ENSG00000117399	4648	ENSG00000117399	1	43358981.0	1.0285e-06	2.3736e-05	0.744	2.5053	1.8523	1.0	0.0	0.0	4	1.0	1
ENSG00000117400	4649	ENSG00000117400	1	43337818.0	1.105e-06	3.3404999999999996e-21	1.022	1.7057	1.9617	1.0	0.0	0.0	3	1.0	1
ENSG00000117407	4650	ENSG00000117407	1	43933320.0	1.2446e-07	0.06962	1.206	-1.3431	-2.4141	0.0	0.0	0.0	7	0.0	0
ENSG00000117408	4651	ENSG00000117408	1	43946950.0	1.5469e-06	1.0	0.324	4.7062	1.9416	0.0	0.0	0.0	8	0.0	0
ENSG00000117410	4652	ENSG00000117410	1	43974487.0	2.8598e-07	0.99876	0.372	2.0567	-0.34786	0.0	0.0	0.0	9	0.0	0
ENSG00000117411	4653	ENSG00000117411	1	43978943.0	6.3702e-07	0.0028421	0.787	2.0159	0.12089	0.0	0.0	0.0	10	0.0	0
ENSG00000117419	4654	ENSG00000117419	1	44221070.0	6.5285e-07	0.11807	0.651	2.2497	-0.89671	0.0	0.0	0.0	5	0.0	0
ENSG00000117425	4655	ENSG00000117425	1	44819844.0	1.3828e-06	1.2554000000000001e-24	0.895	2.16	1.5023	0.0	0.0	0.0	3	0.0	0
ENSG00000117448	4656	ENSG00000117448	1	45550543.0	5.4341e-07	6.6523e-06	0.871	0.91168	0.95344	0.0	0.0	0.0	8	0.0	0
ENSG00000117450	4657	ENSG00000117450	1	45510914.0	2.7749e-07	9.9753e-07	1.322	0.52088	-0.20493	1.0	0.0	0.0	9	1.0	1
ENSG00000117461	4658	ENSG00000117461	1	46040140.0	7.1532e-07	1.6966e-09	1.535	-0.86908	1.1066	0.0	0.0	0.0	5	0.0	0
ENSG00000117472	4659	ENSG00000117472	1	46175073.0	4.241e-07	3.5992e-07	1.142	0.65449	0.31559	0.0	0.0	0.0	7	0.0	0
ENSG00000117475	4660	ENSG00000117475	1	169367970.0	7.8528e-07	1.1445e-11	1.145	0.75149	1.414	0.0	0.0	0.0	2	0.0	0
ENSG00000117477	4661	ENSG00000117477	1	169394870.0	8.4383e-07	1.2161e-06	0.85	1.2634	0.99929	0.0	0.0	0.0	3	0.0	0
ENSG00000117479	4662	ENSG00000117479	1	169463909.0	6.971e-07	2.0312e-06	0.852	0.8925	0.30214	1.0	0.0	0.0	1	1.0	1
ENSG00000117480	4663	ENSG00000117480	1	46394317.0	1.0179e-06	9.7379e-21	1.147	0.57246	-0.055845	0.0	1.0	0.0	1	1.0	-1
ENSG00000117481	4664	ENSG00000117481	1	46340789.0	1.3153e-06	8.6226e-08	0.929	0.98598	1.0476	0.0	0.0	0.0	1	0.0	0
ENSG00000117500	4665	ENSG00000117500	1	93149742.0	2.4884e-07	1.5541e-07	1.662	0.70189	0.35602	0.0	0.0	0.0	10	0.0	0
ENSG00000117501	4666	ENSG00000117501	1	170935526.0	6.2996e-07	7.4657e-23	1.224	-0.062829	-0.63726	0.0	0.0	0.0	2	0.0	0
ENSG00000117505	4667	ENSG00000117505	1	93345907.0	2.5286e-07	0.69423	0.649	2.8284	0.01396	0.0	0.0	0.0	2	0.0	0
ENSG00000117519	4668	ENSG00000117519	1	94896949.0	2.9513e-07	0.99878	0.43	2.7732	2.0023	0.0	0.0	0.0	9	0.0	0
ENSG00000117523	4669	ENSG00000117523	1	171485530.0	2.6316e-06	1.0	0.287	2.4844	-1.0971	0.0	0.0	0.0	6	0.0	0
ENSG00000117525	4670	ENSG00000117525	1	94529173.0	3.9929e-07	0.0016619	0.839	0.11136	-0.40623	0.0	0.0	0.0	7	0.0	0
