chrom	chromStart	chromEnd	ENSG_ID	geneName	pLI	zscore_mis	zscore_syn	loeuf	missense	synonymous
chr3	49828600	49856564	ENSG00000183763	TRAIP	0.0	1.32	1.75	0.7	Missense exp: 267.7, obs: 207, Z = 1.32, o/e = 0.77 (0.69 - 0.87)	Synonymous exp: 102.6, obs: 80, Z = 1.75, o/e = 0.78 (0.65 - 0.94)
chr3	49857988	49869906	ENSG00000164076	CAMKV	1.0	3.32	0.64	0.22	Missense exp: 305.2, obs: 142, Z = 3.32, o/e = 0.47 (0.41 - 0.54)	Synonymous exp: 117.9, obs: 109, Z = 0.64, o/e = 0.92 (0.79 - 1.08)
chr3	49887001	49903873	ENSG00000164078	MST1R	0.0	0.68	1.41	1.26	Missense exp: 852.1, obs: 796, Z = 0.68, o/e = 0.93 (0.88 - 0.99)	Synonymous exp: 360.1, obs: 326, Z = 1.41, o/e = 0.91 (0.83 - 0.99)
chr3	49908872	49929811	ENSG00000164077	MON1A	0.0	1.89	1.73	1.05	Missense exp: 433.8, obs: 323, Z = 1.89, o/e = 0.74 (0.68 - 0.82)	Synonymous exp: 184.8, obs: 155, Z = 1.73, o/e = 0.84 (0.73 - 0.96)
chr3	49940149	50077249	ENSG00000004534	RBM6	1.0	2.17	1.52	0.14	Missense exp: 628.1, obs: 475, Z = 2.17, o/e = 0.76 (0.70 - 0.82)	Synonymous exp: 217.5, obs: 189, Z = 1.52, o/e = 0.87 (0.77 - 0.98)
chr3	50088918	50119021	ENSG00000003756	RBM5	1.0	4.17	1.8	0.14	Missense exp: 481.2, obs: 224, Z = 4.17, o/e = 0.47 (0.42 - 0.52)	Synonymous exp: 173.2, obs: 143, Z = 1.80, o/e = 0.83 (0.72 - 0.95)
chr3	50155323	50189075	ENSG00000001617	SEMA3F	1.0	2.47	0.61	0.22	Missense exp: 551.1, obs: 388, Z = 2.47, o/e = 0.70 (0.65 - 0.77)	Synonymous exp: 225.6, obs: 214, Z = 0.61, o/e = 0.95 (0.85 - 1.06)
chr3	50191609	50197696	ENSG00000114349	GNAT1	0.0	0.72	0.53	1.55	Missense exp: 228.6, obs: 198, Z = 0.72, o/e = 0.87 (0.77 - 0.97)	Synonymous exp: 99.7, obs: 93, Z = 0.53, o/e = 0.93 (0.79 - 1.11)
chr3	50236203	50259362	ENSG00000114353	GNAI2	0.89	3.15	1.58	0.39	Missense exp: 223.7, obs: 91, Z = 3.15, o/e = 0.41 (0.34 - 0.48)	Synonymous exp: 97.8, obs: 78, Z = 1.58, o/e = 0.80 (0.66 - 0.96)
chr3	50279086	50288114	ENSG00000179564	LSMEM2	0.0	0.04	0.58	1.77	Missense exp: 105.1, obs: 104, Z = 0.04, o/e = 0.99 (0.84 - 1.16)	Synonymous exp: 50.2, obs: 45, Z = 0.58, o/e = 0.90 (0.70 - 1.15)
chr3	50292831	50299405	ENSG00000186792	HYAL3	0.0	1.1	-1.1	1.19	Missense exp: 254.5, obs: 205, Z = 1.10, o/e = 0.81 (0.72 - 0.91)	Synonymous exp: 100.0, obs: 114, Z = -1.10, o/e = 1.14 (0.98 - 1.33)
chr3	50296401	50299416	ENSG00000243477	NAT6	0.17	0.56	0.72	1.0	Missense exp: 176.0, obs: 155, Z = 0.56, o/e = 0.88 (0.77 - 1.01)	Synonymous exp: 71.7, obs: 64, Z = 0.72, o/e = 0.89 (0.73 - 1.10)
chr3	50299889	50303572	ENSG00000114378	HYAL1	0.0	0.32	0.01	1.02	Missense exp: 266.5, obs: 252, Z = 0.32, o/e = 0.95 (0.85 - 1.05)	Synonymous exp: 108.1, obs: 108, Z = 0.01, o/e = 1.00 (0.85 - 1.17)
chr3	50317789	50322782	ENSG00000068001	HYAL2	0.19	1.4	-0.79	0.54	Missense exp: 318.0, obs: 248, Z = 1.40, o/e = 0.78 (0.70 - 0.87)	Synonymous exp: 121.0, obs: 132, Z = -0.79, o/e = 1.09 (0.95 - 1.26)
chr3	50324908	50328223	ENSG00000114383	TUSC2	0.77	1.07	1.3	0.62	Missense exp: 57.9, obs: 35, Z = 1.07, o/e = 0.60 (0.46 - 0.80)	Synonymous exp: 22.9, obs: 15, Z = 1.30, o/e = 0.65 (0.44 - 1.01)
chr3	50329787	50340841	ENSG00000068028	RASSF1	0.0	0.34	0.25	1.21	Missense exp: 200.5, obs: 187, Z = 0.34, o/e = 0.93 (0.83 - 1.05)	Synonymous exp: 78.8, obs: 76, Z = 0.25, o/e = 0.96 (0.80 - 1.17)
chr3	50341111	50345732	ENSG00000004838	ZMYND10	0.0	0.93	1.58	0.86	Missense exp: 249.4, obs: 208, Z = 0.93, o/e = 0.83 (0.74 - 0.94)	Synonymous exp: 102.3, obs: 82, Z = 1.58, o/e = 0.80 (0.67 - 0.96)
chr3	50347329	50350775	ENSG00000114388	NPRL2	0.39	1.64	0.41	0.47	Missense exp: 224.1, obs: 155, Z = 1.64, o/e = 0.69 (0.61 - 0.79)	Synonymous exp: 89.0, obs: 84, Z = 0.41, o/e = 0.94 (0.79 - 1.13)
chr3	50350857	50354032	ENSG00000114395	CYB561D2	0.0	0.97	-0.45	1.34	Missense exp: 127.9, obs: 97, Z = 0.97, o/e = 0.76 (0.64 - 0.90)	Synonymous exp: 61.5, obs: 66, Z = -0.45, o/e = 1.07 (0.88 - 1.32)
chr3	50350891	50367923	ENSG00000272104	XXcos-LUCA11.5	0.16	0.46	0.37	1.71	Missense exp: 31.2, obs: 24, Z = 0.46, o/e = 0.77 (0.56 - 1.08)	Synonymous exp: 13.8, obs: 12, Z = 0.37, o/e = 0.87 (0.56 - 1.41)
chr3	50354749	50359521	ENSG00000126062	TMEM115	0.79	1.48	-0.92	0.49	Missense exp: 210.5, obs: 150, Z = 1.48, o/e = 0.71 (0.62 - 0.82)	Synonymous exp: 98.3, obs: 110, Z = -0.92, o/e = 1.12 (0.96 - 1.31)
chr3	50364665	50503423	ENSG00000007402	CACNA2D2	1.0	3.0	-0.38	0.23	Missense exp: 639.5, obs: 426, Z = 3.00, o/e = 0.67 (0.61 - 0.72)	Synonymous exp: 261.3, obs: 269, Z = -0.38, o/e = 1.03 (0.93 - 1.14)
chr3	50558024	50567747	ENSG00000088543	C3orf18	0.0	0.53	0.65	1.69	Missense exp: 97.6, obs: 83, Z = 0.53, o/e = 0.85 (0.71 - 1.02)	Synonymous exp: 41.3, obs: 36, Z = 0.65, o/e = 0.87 (0.67 - 1.15)
chr3	50569521	50596166	ENSG00000114735	HEMK1	0.0	0.53	1.0	1.03	Missense exp: 200.0, obs: 179, Z = 0.53, o/e = 0.90 (0.79 - 1.01)	Synonymous exp: 77.2, obs: 66, Z = 1.00, o/e = 0.86 (0.70 - 1.05)
chr3	50606495	50611772	ENSG00000114737	CISH	0.0	0.89	0.8	1.34	Missense exp: 180.6, obs: 147, Z = 0.89, o/e = 0.81 (0.71 - 0.93)	Synonymous exp: 71.6, obs: 63, Z = 0.80, o/e = 0.88 (0.72 - 1.08)
chr3	50611907	50649289	ENSG00000114738	MAPKAPK3	0.0	1.44	0.75	1.11	Missense exp: 225.9, obs: 165, Z = 1.44, o/e = 0.73 (0.64 - 0.83)	Synonymous exp: 86.8, obs: 78, Z = 0.75, o/e = 0.90 (0.75 - 1.08)
chr3	50674926	51384198	ENSG00000088538	DOCK3	1.0	3.94	-0.0	0.16	Missense exp: 1139.9, obs: 766, Z = 3.94, o/e = 0.67 (0.63 - 0.71)	Synonymous exp: 426.0, obs: 426, Z = -0.00, o/e = 1.00 (0.92 - 1.08)
chr3	51385290	51389397	ENSG00000145050	MANF	0.0	0.67	0.35	1.47	Missense exp: 83.2, obs: 66, Z = 0.67, o/e = 0.79 (0.65 - 0.97)	Synonymous exp: 30.5, obs: 28, Z = 0.35, o/e = 0.92 (0.68 - 1.26)
chr3	51395866	51499994	ENSG00000145041	VPRBP	1.0	4.84	0.91	0.11	Missense exp: 593.9, obs: 262, Z = 4.84, o/e = 0.44 (0.40 - 0.49)	Synonymous exp: 224.4, obs: 207, Z = 0.91, o/e = 0.92 (0.82 - 1.03)
chr3	51541579	51668667	ENSG00000164080	RAD54L2	1.0	3.13	2.06	0.08	Missense exp: 848.5, obs: 592, Z = 3.13, o/e = 0.70 (0.65 - 0.75)	Synonymous exp: 330.7, obs: 283, Z = 2.06, o/e = 0.86 (0.78 - 0.94)
chr3	51671254	51704283	ENSG00000164081	TEX264	0.16	0.51	-0.33	0.74	Missense exp: 189.7, obs: 170, Z = 0.51, o/e = 0.90 (0.79 - 1.02)	Synonymous exp: 81.2, obs: 85, Z = -0.33, o/e = 1.05 (0.88 - 1.25)
chr3	51707067	51718613	ENSG00000164082	GRM2	0.12	2.37	1.0	0.48	Missense exp: 583.9, obs: 423, Z = 2.37, o/e = 0.72 (0.67 - 0.79)	Synonymous exp: 237.7, obs: 218, Z = 1.00, o/e = 0.92 (0.82 - 1.03)
chr3	51778563	51779187	ENSG00000214686	IQCF6	0.01	0.68	1.78	1.33	Missense exp: 72.2, obs: 56, Z = 0.68, o/e = 0.78 (0.62 - 0.97)	Synonymous exp: 25.4, obs: 14, Z = 1.78, o/e = 0.55 (0.36 - 0.86)
chr3	51817603	51830856	ENSG00000229972	IQCF3	0.0	0.4	-0.77	1.95	Missense exp: 96.2, obs: 85, Z = 0.40, o/e = 0.88 (0.74 - 1.06)	Synonymous exp: 34.2, obs: 40, Z = -0.77, o/e = 1.17 (0.91 - 1.52)
chr3	51861614	51863424	ENSG00000184345	IQCF2	0.0	0.39	-0.38	1.13	Missense exp: 93.6, obs: 83, Z = 0.39, o/e = 0.89 (0.74 - 1.06)	Synonymous exp: 34.2, obs: 37, Z = -0.38, o/e = 1.08 (0.83 - 1.42)
chr3	51873720	51875601	ENSG00000214681	IQCF5	0.01	0.7	0.99	1.19	Missense exp: 89.7, obs: 71, Z = 0.70, o/e = 0.79 (0.65 - 0.96)	Synonymous exp: 28.8, obs: 22, Z = 0.99, o/e = 0.76 (0.55 - 1.09)
chr3	51894875	51903353	ENSG00000173389	IQCF1	0.0	-0.31	1.34	1.15	Missense exp: 120.3, obs: 130, Z = -0.31, o/e = 1.08 (0.94 - 1.25)	Synonymous exp: 44.3, obs: 33, Z = 1.34, o/e = 0.74 (0.56 - 1.00)
chr3	51933428	51941904	ENSG00000114767	RRP9	0.29	1.24	0.08	0.44	Missense exp: 297.1, obs: 237, Z = 1.24, o/e = 0.80 (0.72 - 0.89)	Synonymous exp: 116.0, obs: 115, Z = 0.08, o/e = 0.99 (0.85 - 1.16)
chr3	51942362	51948867	ENSG00000041880	PARP3	0.0	0.31	0.64	1.24	Missense exp: 316.5, obs: 301, Z = 0.31, o/e = 0.95 (0.86 - 1.05)	Synonymous exp: 126.2, obs: 117, Z = 0.64, o/e = 0.93 (0.80 - 1.08)
chr3	51955380	51957499	ENSG00000180929	GPR62	0.26	1.52	1.21	1.29	Missense exp: 148.1, obs: 96, Z = 1.52, o/e = 0.65 (0.55 - 0.77)	Synonymous exp: 77.6, obs: 64, Z = 1.21, o/e = 0.83 (0.67 - 1.02)
chr3	51957457	51967454	ENSG00000090097	PCBP4	0.0	1.65	0.06	0.7	Missense exp: 248.2, obs: 175, Z = 1.65, o/e = 0.71 (0.62 - 0.80)	Synonymous exp: 108.7, obs: 108, Z = 0.06, o/e = 0.99 (0.85 - 1.17)
chr3	51960300	51974016	ENSG00000272762	RP11-155D18.14	0.16	1.06	0.21	1.02	Missense exp: 61.5, obs: 38, Z = 1.06, o/e = 0.62 (0.48 - 0.81)	Synonymous exp: 24.3, obs: 23, Z = 0.21, o/e = 0.95 (0.68 - 1.34)
chr3	51968509	51983409	ENSG00000114779	ABHD14B	0.0	0.85	2.07	1.7	Missense exp: 123.7, obs: 97, Z = 0.85, o/e = 0.78 (0.67 - 0.93)	Synonymous exp: 55.7, obs: 36, Z = 2.07, o/e = 0.65 (0.49 - 0.85)
chr3	51975059	51989174	ENSG00000114786	ABHD14A-ACY1	0.0	0.24	0.44	1.05	Missense exp: 285.3, obs: 274, Z = 0.24, o/e = 0.96 (0.87 - 1.06)	Synonymous exp: 114.0, obs: 108, Z = 0.44, o/e = 0.95 (0.81 - 1.11)
chr3	51975063	51981196	ENSG00000248487	ABHD14A	0.0	0.33	1.9	1.4	Missense exp: 150.2, obs: 139, Z = 0.33, o/e = 0.93 (0.81 - 1.06)	Synonymous exp: 69.0, obs: 49, Z = 1.90, o/e = 0.71 (0.56 - 0.90)
chr3	51983476	51989195	ENSG00000243989	ACY1	0.0	0.1	-0.44	1.06	Missense exp: 241.2, obs: 237, Z = 0.10, o/e = 0.98 (0.88 - 1.09)	Synonymous exp: 92.6, obs: 98, Z = -0.44, o/e = 1.06 (0.90 - 1.25)
chr3	51993627	51995863	ENSG00000162244	RPL29	0.2	0.36	0.03	0.94	Missense exp: 101.2, obs: 91, Z = 0.36, o/e = 0.90 (0.76 - 1.07)	Synonymous exp: 34.2, obs: 34, Z = 0.03, o/e = 0.99 (0.76 - 1.32)
chr3	52048918	52056571	ENSG00000164086	DUSP7	0.69	2.57	-0.83	0.5	Missense exp: 237.5, obs: 126, Z = 2.57, o/e = 0.53 (0.46 - 0.61)	Synonymous exp: 113.8, obs: 125, Z = -0.83, o/e = 1.10 (0.95 - 1.27)
chr3	52075225	52154423	ENSG00000164087	POC1A	0.0	1.08	0.67	0.93	Missense exp: 248.9, obs: 201, Z = 1.08, o/e = 0.81 (0.72 - 0.91)	Synonymous exp: 101.6, obs: 93, Z = 0.67, o/e = 0.92 (0.77 - 1.09)
chr3	52198093	52214327	ENSG00000023330	ALAS1	0.11	1.19	-0.89	0.49	Missense exp: 374.6, obs: 310, Z = 1.19, o/e = 0.83 (0.75 - 0.91)	Synonymous exp: 137.7, obs: 151, Z = -0.89, o/e = 1.10 (0.96 - 1.25)
chr3	52221079	52225645	ENSG00000239732	TLR9	0.0	2.27	-0.21	0.74	Missense exp: 647.8, obs: 485, Z = 2.27, o/e = 0.75 (0.69 - 0.81)	Synonymous exp: 291.4, obs: 296, Z = -0.21, o/e = 1.02 (0.92 - 1.12)
chr3	52221080	52231190	ENSG00000173366	TLR9	0.0	2.29	-0.14	0.62	Missense exp: 740.0, obs: 565, Z = 2.29, o/e = 0.76 (0.71 - 0.82)	Synonymous exp: 329.7, obs: 333, Z = -0.14, o/e = 1.01 (0.92 - 1.11)
chr3	52228611	52239158	ENSG00000247596	TWF2	0.98	1.08	0.72	0.3	Missense exp: 227.9, obs: 182, Z = 1.08, o/e = 0.80 (0.71 - 0.90)	Synonymous exp: 98.1, obs: 89, Z = 0.72, o/e = 0.91 (0.76 - 1.08)
chr3	52246208	52250597	ENSG00000164088	PPM1M	0.0	0.37	-0.26	0.95	Missense exp: 138.3, obs: 126, Z = 0.37, o/e = 0.91 (0.79 - 1.06)	Synonymous exp: 55.5, obs: 58, Z = -0.26, o/e = 1.04 (0.84 - 1.30)
chr3	52254433	52278649	ENSG00000164091	WDR82	0.89	3.29	0.95	0.4	Missense exp: 178.9, obs: 55, Z = 3.29, o/e = 0.31 (0.25 - 0.39)	Synonymous exp: 62.5, obs: 53, Z = 0.95, o/e = 0.85 (0.68 - 1.06)
chr3	52287827	52295257	ENSG00000168237	GLYCTK	0.0	-0.23	-0.5	1.6	Missense exp: 321.5, obs: 333, Z = -0.23, o/e = 1.04 (0.95 - 1.13)	Synonymous exp: 139.4, obs: 147, Z = -0.50, o/e = 1.05 (0.92 - 1.21)
chr3	52316318	52400492	ENSG00000114841	DNAH1	0.0	1.21	-0.82	0.48	Missense exp: 2466.1, obs: 2297, Z = 1.21, o/e = 0.93 (0.90 - 0.96)	Synonymous exp: 1013.0, obs: 1046, Z = -0.82, o/e = 1.03 (0.98 - 1.09)
chr3	52401007	52410008	ENSG00000163930	BAP1	0.99	2.64	0.18	0.28	Missense exp: 431.6, obs: 277, Z = 2.64, o/e = 0.64 (0.58 - 0.71)	Synonymous exp: 179.1, obs: 176, Z = 0.18, o/e = 0.98 (0.87 - 1.11)
chr3	52410659	52423641	ENSG00000010318	PHF7	0.0	1.14	-0.91	0.68	Missense exp: 203.6, obs: 158, Z = 1.14, o/e = 0.78 (0.68 - 0.89)	Synonymous exp: 71.3, obs: 81, Z = -0.91, o/e = 1.14 (0.95 - 1.37)
chr3	52433034	52445103	ENSG00000010319	SEMA3G	0.0	0.38	0.69	1.04	Missense exp: 498.9, obs: 475, Z = 0.38, o/e = 0.95 (0.88 - 1.03)	Synonymous exp: 206.6, obs: 194, Z = 0.69, o/e = 0.94 (0.83 - 1.06)
chr3	52451099	52454041	ENSG00000114854	TNNC1	0.68	1.77	-0.74	0.59	Missense exp: 97.0, obs: 48, Z = 1.77, o/e = 0.49 (0.39 - 0.63)	Synonymous exp: 39.1, obs: 45, Z = -0.74, o/e = 1.15 (0.90 - 1.47)
chr3	52455603	52493068	ENSG00000010322	NISCH	0.99	2.3	-0.85	0.28	Missense exp: 939.3, obs: 741, Z = 2.30, o/e = 0.79 (0.74 - 0.84)	Synonymous exp: 424.8, obs: 447, Z = -0.85, o/e = 1.05 (0.97 - 1.14)
chr3	52495337	52524495	ENSG00000010327	STAB1	0.0	1.09	-1.82	0.81	Missense exp: 1600.8, obs: 1478, Z = 1.09, o/e = 0.92 (0.88 - 0.96)	Synonymous exp: 667.1, obs: 727, Z = -1.82, o/e = 1.09 (1.02 - 1.16)
chr3	52524386	52533857	ENSG00000168268	NT5DC2	0.0	1.04	-0.87	0.72	Missense exp: 327.0, obs: 274, Z = 1.04, o/e = 0.84 (0.76 - 0.93)	Synonymous exp: 128.5, obs: 141, Z = -0.87, o/e = 1.10 (0.96 - 1.26)
chr3	52536604	52541890	ENSG00000168273	SMIM4	0.2	0.75	1.71	1.54	Missense exp: 35.6, obs: 23, Z = 0.75, o/e = 0.65 (0.46 - 0.91)	Synonymous exp: 14.2, obs: 6, Z = 1.71, o/e = 0.42 (0.23 - 0.83)
chr3	52547840	52685836	ENSG00000163939	PBRM1	1.0	3.84	1.44	0.13	Missense exp: 848.7, obs: 534, Z = 3.84, o/e = 0.63 (0.58 - 0.68)	Synonymous exp: 290.1, obs: 259, Z = 1.44, o/e = 0.89 (0.81 - 0.99)
chr3	52686031	52694497	ENSG00000163938	GNL3	0.0	0.28	-1.5	1.27	Missense exp: 285.5, obs: 272, Z = 0.28, o/e = 0.95 (0.86 - 1.05)	Synonymous exp: 99.1, obs: 118, Z = -1.50, o/e = 1.19 (1.02 - 1.39)
chr3	52705840	52708179	ENSG00000114902	SPCS1	0.01	0.46	0.47	1.13	Missense exp: 97.9, obs: 85, Z = 0.46, o/e = 0.87 (0.73 - 1.04)	Synonymous exp: 40.8, obs: 37, Z = 0.47, o/e = 0.91 (0.70 - 1.19)
chr3	52708443	52770940	ENSG00000114904	NEK4	0.0	0.88	1.06	1.15	Missense exp: 432.7, obs: 381, Z = 0.88, o/e = 0.88 (0.81 - 0.96)	Synonymous exp: 158.0, obs: 141, Z = 1.06, o/e = 0.89 (0.78 - 1.03)
chr3	52777598	52792062	ENSG00000055957	ITIH1	0.0	0.28	0.59	1.23	Missense exp: 549.8, obs: 531, Z = 0.28, o/e = 0.97 (0.90 - 1.04)	Synonymous exp: 225.3, obs: 214, Z = 0.59, o/e = 0.95 (0.85 - 1.06)
chr3	52794795	52808797	ENSG00000162267	ITIH3	0.0	0.84	-0.21	0.89	Missense exp: 518.6, obs: 465, Z = 0.84, o/e = 0.90 (0.83 - 0.97)	Synonymous exp: 214.1, obs: 218, Z = -0.21, o/e = 1.02 (0.91 - 1.14)
chr3	52812961	52830672	ENSG00000055955	ITIH4	0.0	1.27	0.26	0.77	Missense exp: 562.9, obs: 478, Z = 1.27, o/e = 0.85 (0.79 - 0.92)	Synonymous exp: 228.1, obs: 223, Z = 0.26, o/e = 0.98 (0.88 - 1.09)
chr3	52833120	52835019	ENSG00000272573	MUSTN1	0.0	-0.2	1.32	1.83	Missense exp: 52.9, obs: 57, Z = -0.20, o/e = 1.08 (0.87 - 1.34)	Synonymous exp: 21.9, obs: 14, Z = 1.32, o/e = 0.64 (0.42 - 1.00)
chr3	52833149	52897562	ENSG00000248592	TMEM110-MUSTN1	0.0	1.25	1.41	0.72	Missense exp: 226.0, obs: 173, Z = 1.25, o/e = 0.77 (0.68 - 0.87)	Synonymous exp: 94.4, obs: 77, Z = 1.41, o/e = 0.82 (0.68 - 0.99)
chr3	52836732	52897548	ENSG00000213533	TMEM110	0.19	1.51	0.93	0.6	Missense exp: 175.2, obs: 119, Z = 1.51, o/e = 0.68 (0.58 - 0.79)	Synonymous exp: 74.2, obs: 64, Z = 0.93, o/e = 0.86 (0.70 - 1.06)
chr3	52903571	53046073	ENSG00000163935	SFMBT1	0.94	2.05	1.0	0.32	Missense exp: 483.9, obs: 357, Z = 2.05, o/e = 0.74 (0.68 - 0.81)	Synonymous exp: 172.7, obs: 156, Z = 1.00, o/e = 0.90 (0.79 - 1.03)
chr3	53088482	53130435	ENSG00000163933	RFT1	0.0	0.97	0.33	1.09	Missense exp: 294.7, obs: 248, Z = 0.97, o/e = 0.84 (0.76 - 0.94)	Synonymous exp: 123.7, obs: 119, Z = 0.33, o/e = 0.96 (0.83 - 1.12)
chr3	53161119	53192717	ENSG00000163932	PRKCD	1.0	3.11	1.22	0.17	Missense exp: 420.8, obs: 241, Z = 3.11, o/e = 0.57 (0.52 - 0.64)	Synonymous exp: 170.3, obs: 150, Z = 1.22, o/e = 0.88 (0.77 - 1.01)
chr3	53225656	53256022	ENSG00000163931	TKT	0.01	1.66	-0.43	0.56	Missense exp: 399.3, obs: 306, Z = 1.66, o/e = 0.77 (0.70 - 0.84)	Synonymous exp: 167.0, obs: 174, Z = -0.43, o/e = 1.04 (0.92 - 1.18)
chr3	53494610	53813733	ENSG00000157388	CACNA1D	1.0	4.58	-0.28	0.21	Missense exp: 1253.5, obs: 797, Z = 4.58, o/e = 0.64 (0.60 - 0.67)	Synonymous exp: 478.2, obs: 486, Z = -0.28, o/e = 1.02 (0.94 - 1.10)
chr3	53812334	53846419	ENSG00000016391	CHDH	0.0	1.02	0.35	0.88	Missense exp: 376.6, obs: 321, Z = 1.02, o/e = 0.85 (0.78 - 0.94)	Synonymous exp: 166.8, obs: 161, Z = 0.35, o/e = 0.97 (0.85 - 1.10)
chr3	53846567	53865794	ENSG00000056736	IL17RB	0.0	-0.26	0.9	1.14	Missense exp: 274.0, obs: 286, Z = -0.26, o/e = 1.04 (0.95 - 1.15)	Synonymous exp: 105.8, obs: 94, Z = 0.90, o/e = 0.89 (0.75 - 1.05)
chr3	53867065	53882152	ENSG00000113812	ACTR8	0.0	1.23	0.53	0.99	Missense exp: 349.9, obs: 285, Z = 1.23, o/e = 0.81 (0.74 - 0.90)	Synonymous exp: 128.7, obs: 121, Z = 0.53, o/e = 0.94 (0.81 - 1.09)
chr3	53884416	53891859	ENSG00000113811	SELK	0.0	0.34	-0.24	1.75	Missense exp: 43.3, obs: 37, Z = 0.34, o/e = 0.85 (0.66 - 1.12)	Synonymous exp: 12.9, obs: 14, Z = -0.24, o/e = 1.09 (0.72 - 1.67)
chr3	54122551	55074557	ENSG00000157445	CACNA2D3	0.58	1.86	-0.08	0.34	Missense exp: 576.9, obs: 451, Z = 1.86, o/e = 0.78 (0.72 - 0.84)	Synonymous exp: 216.6, obs: 218, Z = -0.08, o/e = 1.01 (0.90 - 1.13)
chr3	54918230	54928059	ENSG00000144771	LRTM1	0.0	-0.84	-0.84	1.9	Missense exp: 188.7, obs: 221, Z = -0.84, o/e = 1.17 (1.05 - 1.31)	Synonymous exp: 82.3, obs: 92, Z = -0.84, o/e = 1.12 (0.94 - 1.33)
chr3	55465714	55489945	ENSG00000114251	WNT5A	0.99	1.98	0.59	0.27	Missense exp: 246.5, obs: 159, Z = 1.98, o/e = 0.65 (0.57 - 0.74)	Synonymous exp: 103.6, obs: 96, Z = 0.59, o/e = 0.93 (0.79 - 1.10)
chr3	55508310	56468467	ENSG00000187672	ERC2	0.99	2.22	-1.41	0.29	Missense exp: 516.2, obs: 374, Z = 2.22, o/e = 0.72 (0.67 - 0.79)	Synonymous exp: 197.8, obs: 223, Z = -1.41, o/e = 1.13 (1.01 - 1.26)
chr3	56557174	56621837	ENSG00000180376	CCDC66	0.0	-1.04	-0.51	1.22	Missense exp: 461.2, obs: 524, Z = -1.04, o/e = 1.14 (1.06 - 1.22)	Synonymous exp: 159.9, obs: 168, Z = -0.51, o/e = 1.05 (0.93 - 1.19)
chr3	56622737	56683017	ENSG00000163946	FAM208A	1.0	2.09	0.14	0.26	Missense exp: 744.7, obs: 584, Z = 2.09, o/e = 0.78 (0.73 - 0.84)	Synonymous exp: 275.9, obs: 273, Z = 0.14, o/e = 0.99 (0.90 - 1.09)
chr3	56727417	57079308	ENSG00000163947	ARHGEF3	0.0	2.08	0.09	0.52	Missense exp: 329.2, obs: 223, Z = 2.08, o/e = 0.68 (0.61 - 0.76)	Synonymous exp: 125.3, obs: 124, Z = 0.09, o/e = 0.99 (0.85 - 1.15)
chr3	57060663	57075432	ENSG00000186451	SPATA12	-1.0	-0.14	0.09	0.72	Missense exp: 99.2, obs: 103, Z = -0.14, o/e = 1.04 (0.88 - 1.22)	Synonymous exp: 40.7, obs: 40, Z = 0.09, o/e = 0.98 (0.76 - 1.28)
chr3	57089981	57165353	ENSG00000144730	IL17RD	0.0	0.28	0.02	0.69	Missense exp: 431.2, obs: 415, Z = 0.28, o/e = 0.96 (0.89 - 1.04)	Synonymous exp: 191.3, obs: 191, Z = 0.02, o/e = 1.00 (0.89 - 1.13)
chr3	57197837	57199978	ENSG00000163666	HESX1	0.0	-0.16	0.68	1.24	Missense exp: 94.7, obs: 99, Z = -0.16, o/e = 1.05 (0.89 - 1.24)	Synonymous exp: 36.2, obs: 31, Z = 0.68, o/e = 0.86 (0.64 - 1.16)
chr3	57227728	57273471	ENSG00000157500	APPL1	0.8	0.72	0.88	0.35	Missense exp: 367.6, obs: 329, Z = 0.72, o/e = 0.89 (0.82 - 0.98)	Synonymous exp: 120.3, obs: 108, Z = 0.88, o/e = 0.90 (0.77 - 1.05)
chr3	57268341	57292685	ENSG00000239388	ASB14	0.0	0.42	0.55	1.69	Missense exp: 317.1, obs: 296, Z = 0.42, o/e = 0.93 (0.85 - 1.03)	Synonymous exp: 118.7, obs: 111, Z = 0.55, o/e = 0.94 (0.80 - 1.09)
chr3	57498499	57544344	ENSG00000174844	DNAH12	0.0	0.62	0.64	1.12	Missense exp: 226.2, obs: 200, Z = 0.62, o/e = 0.88 (0.79 - 0.99)	Synonymous exp: 80.3, obs: 73, Z = 0.64, o/e = 0.91 (0.75 - 1.10)
chr3	57556273	57566848	ENSG00000174840	PDE12	0.04	1.4	0.82	0.6	Missense exp: 340.4, obs: 268, Z = 1.40, o/e = 0.79 (0.71 - 0.87)	Synonymous exp: 142.4, obs: 130, Z = 0.82, o/e = 0.91 (0.79 - 1.06)
chr3	57571362	57597344	ENSG00000168374	ARF4	0.96	2.11	0.28	0.3	Missense exp: 96.1, obs: 38, Z = 2.11, o/e = 0.40 (0.30 - 0.52)	Synonymous exp: 33.0, obs: 31, Z = 0.28, o/e = 0.94 (0.70 - 1.27)
chr3	57625453	57693077	ENSG00000174839	DENND6A	0.0	2.07	-0.5	0.49	Missense exp: 302.0, obs: 201, Z = 2.07, o/e = 0.67 (0.59 - 0.75)	Synonymous exp: 106.4, obs: 113, Z = -0.50, o/e = 1.06 (0.91 - 1.24)
chr3	57756229	57929168	ENSG00000163681	SLMAP	1.0	1.7	1.0	0.24	Missense exp: 422.4, obs: 324, Z = 1.70, o/e = 0.77 (0.70 - 0.84)	Synonymous exp: 153.8, obs: 138, Z = 1.00, o/e = 0.90 (0.78 - 1.03)
